CustomerID  NumberOfSales
21190       1
21196       1
21184       1
21185       1
21186       1
21187       1
21188       1
20897       1
20898       1
20899       1
20900       1
20901       1
20902       1
20903       1
20904       1
20905       1
20906       1
20907       1
20908       1
20909       1
20910       1
20911       1
20881       1
20882       1
20883       1
20884       1
20877       1
20878       1
20871       1
20867       1
20868       1
20865       1
20891       1
20873       1
20887       1
20888       1
20889       1
20893       1
20894       1
20895       1
20915       1
20916       1
20934       1
20935       1
20936       1
20937       1
20938       1
20939       1
20940       1
20941       1
20942       1
20943       1
20944       1
20918       1
20919       1
20920       1
20924       1
20925       1
20926       1
20927       1
20928       1
20929       1
21021       1
21022       1
21023       1
21024       1
21025       1
21026       1
21017       1
21009       1
21010       1
21013       1
21014       1
21007       1
20981       1
21003       1
21004       1
21005       1
20946       1
20947       1
20948       1
20949       1
20950       1
20951       1
20952       1
20953       1
20954       1
20955       1
20956       1
20957       1
20958       1
20959       1
20960       1
20961       1
20962       1
20963       1
20964       1
20965       1
20966       1
20967       1
20968       1
20969       1
20986       1
20976       1
20977       1
20978       1
20971       1
20972       1
20973       1
20974       1
20932       1
21181       1
21182       1
21174       1
21175       1
21176       1
21177       1
21178       1
21170       1
21171       1
21172       1
21149       1
21150       1
21151       1
21152       1
21153       1
21154       1
21155       1
21156       1
21157       1
21158       1
21159       1
21160       1
21161       1
21162       1
21163       1
21164       1
21139       1
21140       1
21141       1
21142       1
21143       1
21144       1
21145       1
21146       1
21147       1
21131       1
21132       1
21133       1
21134       1
21135       1
21136       1
21137       1
21107       1
21108       1
21109       1
21110       1
21111       1
21112       1
21113       1
21114       1
21115       1
21116       1
21117       1
21118       1
21119       1
21120       1
21121       1
21122       1
21123       1
21124       1
21125       1
21126       1
21127       1
21128       1
21129       1
21094       1
21095       1
21096       1
21097       1
21098       1
21099       1
21100       1
21101       1
21102       1
21068       1
21069       1
21070       1
21066       1
21054       1
21072       1
21073       1
21074       1
21075       1
21076       1
21077       1
21078       1
21079       1
21080       1
21081       1
21082       1
21083       1
21084       1
